antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'duration=very_long', 'is_weekend=False'})","frozenset({'wind=low', 'site=jpl', 'energy=medium'})",0.4116251049691482,0.0881010624703348,0.05984154222498083,0.14537874756075925,1.650136144609049,1.0,0.023576933137735782,1.0670211335453499,0.6696230589435261,0.13603917662682602,0.06281143965973875,0.41230810564942233
"frozenset({'wind=low', 'site=jpl', 'energy=medium'})","frozenset({'duration=very_long', 'is_weekend=False'})",0.0881010624703348,0.4116251049691482,0.05984154222498083,0.6792374637380854,1.650136144609049,1.0,0.023576933137735782,1.8343005448442447,0.432053795438618,0.13603917662682602,0.45483306821733904,0.41230810564942233
"frozenset({'util=low', 'energy=high', 'wind=low'})",frozenset({'temp=cold'}),0.09408886779363979,0.33016904596735913,0.051261455328781624,0.5448195576251454,1.6501230635624362,1.0,0.020196223613206592,1.471572351698308,0.4349042405728686,0.1374314800313234,0.32045475110624166,0.3500388841979537
frozenset({'temp=cold'}),"frozenset({'util=low', 'energy=high', 'wind=low'})",0.33016904596735913,0.09408886779363979,0.051261455328781624,0.1552582107707619,1.650123063562436,1.0,0.020196223613206592,1.0724118822544986,0.5881851094022684,0.1374314800313234,0.06752245424796058,0.3500388841979537
"frozenset({'duration=very_long', 'time=afternoon', 'temp=cold', 'wind=low'})","frozenset({'util=low', 'is_weekend=False'})",0.11241739384424404,0.44375479206980906,0.08229581218737449,0.7320558622929522,1.6496855366415721,1.0,0.03241005495699214,2.075974539657039,0.4437039029658686,0.17366515139841276,0.5182985239475988,0.45875460549237046
"frozenset({'util=low', 'is_weekend=False'})","frozenset({'duration=very_long', 'time=afternoon', 'temp=cold', 'wind=low'})",0.44375479206980906,0.11241739384424404,0.08229581218737449,0.1854533486917887,1.6496855366415721,1.0,0.03241005495699214,1.0896645449714197,0.7080040617722523,0.17366515139841276,0.08228637463263681,0.45875460549237046
"frozenset({'site=jpl', 'energy=high'})","frozenset({'time=afternoon', 'temp=cold'})",0.1607214575194421,0.21957720252656177,0.05819854686187886,0.36210813266696956,1.649115338479486,1.0,0.02290777883376812,1.2234405820790866,0.46899122896313816,0.18068465200634776,0.1826329658767546,0.3135781767425303
"frozenset({'time=afternoon', 'temp=cold'})","frozenset({'site=jpl', 'energy=high'})",0.21957720252656177,0.1607214575194421,0.05819854686187886,0.2650482208180911,1.6491153384794859,1.0,0.02290777883376812,1.1419504874384785,0.5043602984877501,0.18068465200634776,0.12430529081596976,0.3135781767425303
frozenset({'util=high'}),"frozenset({'duration=medium', 'is_weekend=False'})",0.4750082149768155,0.1524699696958633,0.11942750739347914,0.25142198308993086,1.6489934614104684,1.0,0.04700301925067796,1.132186640749237,0.7496678392937288,0.23507006827164934,0.11675340088959275,0.5173537118514788
"frozenset({'duration=medium', 'is_weekend=False'})",frozenset({'util=high'}),0.1524699696958633,0.4750082149768155,0.11942750739347914,0.7832854406130269,1.6489934614104682,1.0,0.04700301925067796,2.4225035295655455,0.46437228540923303,0.23507006827164934,0.5872039038146042,0.5173537118514788
"frozenset({'util=low', 'site=jpl', 'energy=medium'})","frozenset({'duration=very_long', 'is_weekend=False'})",0.10226733360108073,0.4116251049691482,0.06940742633904122,0.6786861835058907,1.6487968671317048,1.0,0.027311624410581464,1.8311534233126843,0.43832330504772293,0.15615245605388534,0.4538961141819944,0.4236521213786328
"frozenset({'duration=very_long', 'is_weekend=False'})","frozenset({'util=low', 'site=jpl', 'energy=medium'})",0.4116251049691482,0.10226733360108073,0.06940742633904122,0.16861805925137482,1.6487968671317048,1.0,0.027311624410581464,1.0798077542922666,0.6687864365196036,0.15615245605388534,0.0739092250217954,0.4236521213786328
"frozenset({'duration=very_long', 'is_weekend=False'})","frozenset({'site=jpl', 'energy=very_high'})",0.4116251049691482,0.09529373105991457,0.06466099529007996,0.15708710306900833,1.6484515961521338,1.0,0.025435703239640846,1.0733093208492606,0.6685705315742142,0.14620655494097248,0.06830213753408407,0.41781558218584514
"frozenset({'site=jpl', 'energy=very_high'})","frozenset({'duration=very_long', 'is_weekend=False'})",0.09529373105991457,0.4116251049691482,0.06466099529007996,0.678544061302682,1.6484515961521338,1.0,0.025435703239640846,1.8303438331710646,0.4348042340820236,0.14620655494097248,0.45365456376166025,0.41781558218584514
"frozenset({'time=afternoon', 'is_weekend=False'})","frozenset({'wind=low', 'util=low', 'site=caltech'})",0.45850523932965787,0.11946401840154806,0.09029172295447077,0.19692626214365347,1.6484148514219208,1.0,0.03551684460598632,1.0964571994956231,0.7264273314359985,0.1851463652017669,0.0879716960589014,0.47636655405471184
"frozenset({'wind=low', 'util=low', 'site=caltech'})","frozenset({'time=afternoon', 'is_weekend=False'})",0.11946401840154806,0.45850523932965787,0.09029172295447077,0.7558068459657702,1.6484148514219208,1.0,0.03551684460598632,2.217485427926608,0.4467240433108303,0.1851463652017669,0.5490387501959733,0.47636655405471184
"frozenset({'site=jpl', 'is_weekend=False'})","frozenset({'util=high', 'wind=low', 'temp=cold'})",0.4766146993318486,0.07594289678338019,0.05965898718463617,0.1251723609621572,1.648243170381021,1.0,0.023463486267835815,1.0562733297188929,0.7514414437875987,0.12103703703703703,0.053275348468628685,0.45537464201954014
"frozenset({'util=high', 'wind=low', 'temp=cold'})","frozenset({'site=jpl', 'is_weekend=False'})",0.07594289678338019,0.4766146993318486,0.05965898718463617,0.7855769230769231,1.6482431703810208,1.0,0.023463486267835815,2.4409000569277017,0.4256159112053115,0.12103703703703703,0.5903150572831423,0.45537464201954014
frozenset({'duration=medium'}),frozenset({'util=high'}),0.19471320603161854,0.4750082149768155,0.15239694767972545,0.78267391711982,1.6477060657951386,1.0,0.05990657525023342,2.4156869624923583,0.4881436528076201,0.2945867739431153,0.5860390789341924,0.5517520238942683
frozenset({'util=high'}),frozenset({'duration=medium'}),0.4750082149768155,0.19471320603161854,0.15239694767972545,0.3208301306687164,1.6477060657951383,1.0,0.05990657525023342,1.1856927557184975,0.748765310962158,0.2945867739431153,0.15661119191537332,0.5517520238942683
"frozenset({'util=high', 'is_weekend=False'})","frozenset({'duration=medium', 'energy=medium'})",0.4022782869035014,0.0777319361787579,0.05151703238526416,0.12806316935923034,1.6474974850070268,1.0,0.020247162261581124,1.0577234857065105,0.6575280630763954,0.12022835719154737,0.054573323261281066,0.39540781765284205
"frozenset({'duration=medium', 'energy=medium'})","frozenset({'util=high', 'is_weekend=False'})",0.0777319361787579,0.4022782869035014,0.05151703238526416,0.6627524659464538,1.6474974850070268,1.0,0.020247162261581124,1.7723531019254117,0.42614378149737403,0.12022835719154737,0.43577834523287656,0.39540781765284205
"frozenset({'duration=very_long', 'site=jpl'})","frozenset({'wind=low', 'time=afternoon', 'util=low'})",0.2653620066450035,0.2025630727664391,0.088539194567162,0.3336543753439736,1.647162885056974,1.0,0.03478665110568187,1.1967316925735123,0.5348151108474144,0.23337503608892307,0.16439081023286903,0.38537441189693267
"frozenset({'wind=low', 'time=afternoon', 'util=low'})","frozenset({'duration=very_long', 'site=jpl'})",0.2025630727664391,0.2653620066450035,0.088539194567162,0.4370944484498918,1.647162885056974,1.0,0.03478665110568187,1.3050821604654241,0.49269790052473894,0.23337503608892307,0.23376471589851833,0.38537441189693267
"frozenset({'util=high', 'duration=medium'})",frozenset({'temp=hot'}),0.15239694767972545,0.33659498338749133,0.08448647267151047,0.5543842836607571,1.647036679160915,1.0,0.033190424598948894,1.488737924376673,0.46348226184490515,0.20886361584980595,0.3282901015511544,0.4026938231407159
frozenset({'temp=hot'}),"frozenset({'util=high', 'duration=medium'})",0.33659498338749133,0.15239694767972545,0.08448647267151047,0.2510033626206747,1.6470366791609148,1.0,0.033190424598948894,1.1316513453063883,0.5921706499025576,0.20886361584980595,0.11633560623810721,0.4026938231407159
"frozenset({'temp=cold', 'energy=high', 'is_weekend=False'})",frozenset({'duration=very_long'}),0.10526123626273322,0.42549928803534265,0.07375223629924423,0.7006590357266737,1.6466749896617354,1.0,0.02896365521173125,1.9192184850453156,0.4389165150906668,0.1613805224894144,0.4789545808400295,0.4369950404306957
frozenset({'duration=very_long'}),"frozenset({'temp=cold', 'energy=high', 'is_weekend=False'})",0.42549928803534265,0.10526123626273322,0.07375223629924423,0.1733310451347177,1.6466749896617352,1.0,0.02896365521173125,1.0823422828102665,0.6835772557236658,0.1613805224894144,0.07607785828755337,0.4369950404306957
"frozenset({'duration=very_long', 'is_weekend=False'})","frozenset({'temp=cold', 'energy=high'})",0.4116251049691482,0.10883931505348862,0.07375223629924423,0.17917331914138726,1.646218731285963,1.0,0.02895124181558178,1.0856867908025685,0.6671720892225742,0.16510012259910095,0.07892404285330448,0.4283991386045749
"frozenset({'temp=cold', 'energy=high'})","frozenset({'duration=very_long', 'is_weekend=False'})",0.10883931505348862,0.4116251049691482,0.07375223629924423,0.6776249580677626,1.646218731285963,1.0,0.02895124181558178,1.8251254548251505,0.4404899302614628,0.16510012259910095,0.45209245898342837,0.4283991386045749
"frozenset({'site=caltech', 'wind=low', 'energy=high', 'is_weekend=False'})",frozenset({'time=afternoon'}),0.07156157581510826,0.4840264339698419,0.056993683595604076,0.7964285714285714,1.645423711462408,1.0,0.022355989244554744,2.5346069910253375,0.4224876897197455,0.1143087287639133,0.6054615159112045,0.45708884255218263
frozenset({'time=afternoon'}),"frozenset({'site=caltech', 'wind=low', 'energy=high', 'is_weekend=False'})",0.4840264339698419,0.07156157581510826,0.056993683595604076,0.11774911367579392,1.645423711462408,1.0,0.022355989244554744,1.0523519313798828,0.7602207374669833,0.1143087287639133,0.04974755100343386,0.45708884255218263
"frozenset({'duration=very_long', 'energy=high'})","frozenset({'util=low', 'site=jpl', 'is_weekend=False'})",0.16422651429405966,0.25550403446639164,0.06904231625835189,0.420409070698088,1.645410694105449,1.0,0.02708177928986711,1.2845196981090028,0.46932452814052356,0.19687662675689743,0.22149889840370424,0.34531456678659755
"frozenset({'util=low', 'site=jpl', 'is_weekend=False'})","frozenset({'duration=very_long', 'energy=high'})",0.25550403446639164,0.16422651429405966,0.06904231625835189,0.27022006287510714,1.645410694105449,1.0,0.02708177928986711,1.1452404254885784,0.526865174521344,0.19687662675689743,0.12682090350296227,0.34531456678659755
"frozenset({'duration=very_long', 'site=jpl', 'is_weekend=False'})","frozenset({'wind=low', 'time=afternoon', 'util=low'})",0.26412063237065975,0.2025630727664391,0.08802804045419695,0.33328725463090964,1.6453505077660389,1.0,0.03452695358018109,1.1960727206318846,0.5330041617530501,0.232475171150323,0.16393043437049512,0.3839291356067309
"frozenset({'wind=low', 'time=afternoon', 'util=low'})","frozenset({'duration=very_long', 'site=jpl', 'is_weekend=False'})",0.2025630727664391,0.26412063237065975,0.08802804045419695,0.43457101658255226,1.6453505077660386,1.0,0.03452695358018109,1.301453213773535,0.49185929582586546,0.232475171150323,0.2316281604157541,0.3839291356067309
"frozenset({'duration=very_long', 'wind=high'})","frozenset({'util=low', 'site=jpl'})",0.1260725108620249,0.26156486180583444,0.054255357990434114,0.4303504199247032,1.6452914086149772,1.0,0.021279219109294013,1.2962971693871146,0.4487842973816225,0.16274230642864965,0.22857194814920623,0.31888821945425555
"frozenset({'util=low', 'site=jpl'})","frozenset({'duration=very_long', 'wind=high'})",0.26156486180583444,0.1260725108620249,0.054255357990434114,0.20742601898380794,1.645291408614977,1.0,0.021279219109294013,1.1026446868940567,0.5311298364463048,0.16274230642864965,0.09308954018831533,0.31888821945425555
"frozenset({'util=low', 'time=afternoon', 'is_weekend=False'})","frozenset({'site=jpl', 'temp=cold'})",0.2657636277337617,0.28358099967140094,0.1239548723940268,0.46641022118422865,1.64471604841185,1.0,0.048589357164988606,1.342640036918608,0.5338775468355562,0.29139129688438764,0.2551987334631963,0.4517579624010496
"frozenset({'site=jpl', 'temp=cold'})","frozenset({'util=low', 'time=afternoon', 'is_weekend=False'})",0.28358099967140094,0.2657636277337617,0.1239548723940268,0.4371057036178705,1.64471604841185,1.0,0.048589357164988606,1.3043947628984156,0.5471551048243317,0.29139129688438764,0.2333609207553384,0.4517579624010496
"frozenset({'site=caltech', 'duration=very_long', 'is_weekend=False'})","frozenset({'wind=low', 'time=afternoon'})",0.14750447259848845,0.36364964036657055,0.0882105954945416,0.598019801980198,1.6444944132967512,1.0,0.03457064708164062,1.5830390719944918,0.4597213205097768,0.2085635359116022,0.36830365232862716,0.420295041552348
"frozenset({'wind=low', 'time=afternoon'})","frozenset({'site=caltech', 'duration=very_long', 'is_weekend=False'})",0.36364964036657055,0.14750447259848845,0.0882105954945416,0.24257028112449797,1.6444944132967512,1.0,0.03457064708164062,1.125511062157881,0.6158720014104527,0.2085635359116022,0.11151472995498199,0.420295041552348
frozenset({'duration=medium'}),frozenset({'temp=hot'}),0.19471320603161854,0.33659498338749133,0.10774398481142064,0.553347084192762,1.6439552325583642,1.0,0.04220449646188282,1.4852808369414394,0.48642413193759454,0.2543746228773382,0.32672665321714683,0.43672343904832805
frozenset({'temp=hot'}),frozenset({'duration=medium'}),0.33659498338749133,0.19471320603161854,0.10774398481142064,0.3200997939038941,1.643955232558364,1.0,0.04220449646188282,1.184419105551134,0.5904551818390525,0.2543746228773382,0.1557042643831046,0.43672343904832805
"frozenset({'site=jpl', 'time=afternoon', 'temp=cold', 'is_weekend=False'})","frozenset({'wind=low', 'util=low'})",0.18562196502245426,0.2847858629376757,0.08689619920406003,0.4681353265145555,1.6438151869111746,1.0,0.03403368771495333,1.3447295387665892,0.48093034120171274,0.2265803503427266,0.2563560395072317,0.38663176582138037
"frozenset({'wind=low', 'util=low'})","frozenset({'site=jpl', 'time=afternoon', 'temp=cold', 'is_weekend=False'})",0.2847858629376757,0.18562196502245426,0.08689619920406003,0.30512820512820515,1.6438151869111746,1.0,0.03403368771495333,1.1719831499676858,0.5476109684263721,0.2265803503427266,0.14674541180257392,0.38663176582138037
"frozenset({'energy=very_high', 'is_weekend=False'})","frozenset({'duration=very_long', 'time=afternoon'})",0.10978860126328088,0.29296432874511663,0.05286793968381467,0.48154306617891585,1.6436918045331914,1.0,0.02070379581085232,1.3637307655313882,0.43991061243893803,0.1511009078576646,0.26671743039371687,0.3310008451532665
"frozenset({'duration=very_long', 'time=afternoon'})","frozenset({'energy=very_high', 'is_weekend=False'})",0.29296432874511663,0.10978860126328088,0.05286793968381467,0.18045862412761715,1.6436918045331912,1.0,0.02070379581085232,1.0862311836167022,0.5538807411560128,0.1511009078576646,0.07938566385986819,0.3310008451532665
frozenset({'time=midday'}),"frozenset({'util=low', 'wind=low'})",0.1258534448136113,0.2847858629376757,0.05889225601518858,0.4679431389614157,1.643140337565925,1.0,0.023050974130265134,1.3442438006836597,0.44776159558569495,0.1674278596636911,0.2560873262042072,0.33736900537814374
"frozenset({'util=low', 'wind=low'})",frozenset({'time=midday'}),0.2847858629376757,0.1258534448136113,0.05889225601518858,0.20679487179487177,1.6431403375659248,1.0,0.023050974130265134,1.102043499346021,0.5472616326261018,0.1674278596636911,0.092594801753811,0.33736900537814374
"frozenset({'wind=low', 'time=afternoon', 'duration=very_long'})","frozenset({'util=low', 'energy=high', 'is_weekend=False'})",0.22092810982511227,0.13961809485559895,0.0506772791996787,0.2293835729631466,1.6429358472509474,1.0,0.019831717405847996,1.1164852901627216,0.502307312278321,0.16354424413809357,0.10433213154626024,0.2961771421301089
"frozenset({'util=low', 'energy=high', 'is_weekend=False'})","frozenset({'wind=low', 'time=afternoon', 'duration=very_long'})",0.13961809485559895,0.22092810982511227,0.0506772791996787,0.36297071129707115,1.6429358472509472,1.0,0.019831717405847996,1.2229765632302014,0.4548369798173059,0.16354424413809357,0.1823228424273822,0.2961771421301089
"frozenset({'time=midday', 'wind=low'})",frozenset({'site=jpl'}),0.0953302420679835,0.4905984154222498,0.07674613896089671,0.8050555342780544,1.6409664380696312,1.0,0.02997727326052451,2.613059994759344,0.431763095296701,0.15072422199913954,0.6173069114350368,0.4807446310223345
frozenset({'site=jpl'}),"frozenset({'time=midday', 'wind=low'})",0.4905984154222498,0.0953302420679835,0.07674613896089671,0.15643372776661457,1.640966438069631,1.0,0.02997727326052451,1.0724347187765775,0.7667879856122173,0.15072422199913954,0.06754231050931497,0.4807446310223345
"frozenset({'util=low', 'site=jpl'})","frozenset({'duration=very_long', 'time=afternoon', 'is_weekend=False'})",0.26156486180583444,0.2907006462448428,0.12475811457154332,0.4769681742043551,1.6407537457024721,1.0,0.04872104020964424,1.3561303897256327,0.5288535147284011,0.2918267998975147,0.26260777903346283,0.4530658504782137
"frozenset({'duration=very_long', 'time=afternoon', 'is_weekend=False'})","frozenset({'util=low', 'site=jpl'})",0.2907006462448428,0.26156486180583444,0.12475811457154332,0.4291635267520723,1.6407537457024721,1.0,0.04872104020964424,1.2936018856549938,0.5505771521790248,0.2918267998975147,0.22696463951606966,0.4530658504782137
"frozenset({'duration=very_long', 'time=afternoon'})","frozenset({'util=low', 'energy=high', 'is_weekend=False'})",0.29296432874511663,0.13961809485559895,0.06710723283069846,0.22906281156530411,1.6406384272913481,1.0,0.02620411139065589,1.1160207576590162,0.5522793188635816,0.18361638361638363,0.103959318733805,0.35485567356507886
"frozenset({'util=low', 'energy=high', 'is_weekend=False'})","frozenset({'duration=very_long', 'time=afternoon'})",0.13961809485559895,0.29296432874511663,0.06710723283069846,0.4806485355648536,1.640638427291348,1.0,0.02620411139065589,1.3613818765753645,0.4538463403264697,0.18361638361638363,0.2654522458345353,0.35485567356507886
frozenset({'site=caltech'}),"frozenset({'temp=hot', 'util=high'})",0.5094015845777502,0.20289167183905948,0.16948409945598597,0.3327121559633027,1.6398512218245274,1.0,0.06613076032354018,1.1945494516113258,0.7953319233352754,0.3122351516782135,0.1628642927665307,0.5840274834162383
"frozenset({'temp=hot', 'util=high'})",frozenset({'site=caltech'}),0.20289167183905948,0.5094015845777502,0.16948409945598597,0.835342810869174,1.6398512218245274,1.0,0.06613076032354018,2.9795140923513017,0.48950508674679805,0.3122351516782135,0.6643748044128753,0.5840274834162383
"frozenset({'temp=hot', 'energy=low', 'wind=high'})",frozenset({'site=caltech'}),0.07733031508999963,0.5094015845777502,0.0645879732739421,0.8352219074598679,1.6396138778252811,1.0,0.025195788231199577,2.9773279193820223,0.42279519292944756,0.12369764352143206,0.6641283637283859,0.48100688262901653
frozenset({'site=caltech'}),"frozenset({'temp=hot', 'energy=low', 'wind=high'})",0.5094015845777502,0.07733031508999963,0.0645879732739421,0.12679185779816515,1.6396138778252811,1.0,0.025195788231199577,1.0566434740100406,0.7951519922988814,0.12369764352143206,0.05360698797965833,0.48100688262901653
frozenset({'util=high'}),"frozenset({'temp=hot', 'duration=medium', 'wind=high'})",0.4750082149768155,0.0907663660593669,0.07068531162145388,0.1488086087624904,1.6394686184215004,1.0,0.02757054209966179,1.068189414625938,0.7429569005304454,0.14277286135693218,0.06383644482174236,0.4637848353546966
"frozenset({'temp=hot', 'duration=medium', 'wind=high'})",frozenset({'util=high'}),0.0907663660593669,0.4750082149768155,0.07068531162145388,0.7787610619469028,1.6394686184215004,1.0,0.02757054209966179,2.372962868304795,0.42898354707172925,0.14277286135693218,0.5785859048378692,0.4637848353546966
frozenset({'temp=cold'}),"frozenset({'duration=very_long', 'util=low', 'energy=high'})",0.33016904596735913,0.1122713498119683,0.06075431742670415,0.184009731283866,1.638973180531319,1.0,0.02368579296981893,1.0879157316235766,0.5820302672873567,0.15917352209680508,0.08081115941983244,0.3625739713329899
"frozenset({'duration=very_long', 'util=low', 'energy=high'})",frozenset({'temp=cold'}),0.1122713498119683,0.33016904596735913,0.06075431742670415,0.5411382113821138,1.6389731805313188,1.0,0.02368579296981893,1.459766253472977,0.43916785735188973,0.15917352209680508,0.3149588178101339,0.3625739713329899
"frozenset({'site=jpl', 'temp=cold', 'energy=high'})",frozenset({'duration=very_long'}),0.09240936142246887,0.42549928803534265,0.06444192924166636,0.6973528249703674,1.6389047986196494,1.0,0.0251218117486052,1.898252352457634,0.4295289254295846,0.14210950080515297,0.4731996519296723,0.42440148542151457
frozenset({'duration=very_long'}),"frozenset({'site=jpl', 'temp=cold', 'energy=high'})",0.42549928803534265,0.09240936142246887,0.06444192924166636,0.15145014587266176,1.6389047986196494,1.0,0.0251218117486052,1.0695784510044037,0.6785656198492923,0.14210950080515297,0.06505221841283824,0.42440148542151457
"frozenset({'duration=very_long', 'energy=high'})","frozenset({'util=low', 'wind=low'})",0.16422651429405966,0.2847858629376757,0.07663660593668992,0.46665184526456205,1.6386060756347551,1.0,0.029867216346209605,1.340989240727943,0.46630481065381657,0.2058044906363369,0.25428186175665374,0.3678772046835631
"frozenset({'util=low', 'wind=low'})","frozenset({'duration=very_long', 'energy=high'})",0.2847858629376757,0.16422651429405966,0.07663660593668992,0.2691025641025641,1.6386060756347551,1.0,0.029867216346209605,1.143489420892183,0.5449070100911999,0.2058044906363369,0.1254838202003027,0.3678772046835631
frozenset({'time=afternoon'}),"frozenset({'util=high', 'duration=very_long', 'wind=low'})",0.4840264339698419,0.07462850049289861,0.05918434407974004,0.12227502451535038,1.638449435641356,1.0,0.023062177113645735,1.054284115586597,0.7552070082851505,0.11849415204678362,0.051489076600944234,0.457663931044368
"frozenset({'util=high', 'duration=very_long', 'wind=low'})",frozenset({'time=afternoon'}),0.07462850049289861,0.4840264339698419,0.05918434407974004,0.7930528375733855,1.638449435641356,1.0,0.023062177113645735,2.493262337980244,0.42109234330580975,0.11849415204678362,0.598919060875846,0.457663931044368
"frozenset({'time=night', 'wind=high'})","frozenset({'is_weekend=False', 'site=caltech'})",0.12037679360327139,0.4146920296469386,0.08178465807440943,0.6794055201698513,1.6383375411104117,1.0,0.03186536121267821,1.8256957220946486,0.4429455317117714,0.18042690293999192,0.45226360126829623,0.4383116701042953
"frozenset({'is_weekend=False', 'site=caltech'})","frozenset({'time=night', 'wind=high'})",0.4146920296469386,0.12037679360327139,0.08178465807440943,0.1972178200387392,1.6383375411104117,1.0,0.03186536121267821,1.0957184007736394,0.6656754881167737,0.18042690293999192,0.0873567521600958,0.4383116701042953
"frozenset({'site=jpl', 'temp=cold', 'is_weekend=False'})",frozenset({'duration=very_long'}),0.2781408594691299,0.42549928803534265,0.19387345284603308,0.6970333420845367,1.638153956268524,1.0,0.07552471516838001,1.8962506168746798,0.5396575916656261,0.38031800601633003,0.47264354663828256,0.5763354457119096
frozenset({'duration=very_long'}),"frozenset({'site=jpl', 'temp=cold', 'is_weekend=False'})",0.42549928803534265,0.2781408594691299,0.19387345284603308,0.45563754933928263,1.6381539562685237,1.0,0.07552471516838001,1.3260634337557942,0.6780788207703269,0.38031800601633003,0.24588826254886514,0.5763354457119096
"frozenset({'site=jpl', 'time=afternoon', 'temp=cold'})","frozenset({'wind=low', 'util=low'})",0.18752053744203878,0.2847858629376757,0.08748037533316295,0.4665109034267913,1.6381111710200496,1.0,0.034077177259195214,1.3406349664058752,0.47944697595499686,0.22732447817836812,0.254084799323926,0.3868451953031392
"frozenset({'wind=low', 'util=low'})","frozenset({'site=jpl', 'time=afternoon', 'temp=cold'})",0.2847858629376757,0.18752053744203878,0.08748037533316295,0.3071794871794872,1.6381111710200496,1.0,0.034077177259195214,1.1727127697912838,0.544649219251955,0.22732447817836812,0.14727627620361183,0.3868451953031392
"frozenset({'is_weekend=False', 'util=high', 'site=caltech'})",frozenset({'temp=hot'}),0.22622220599510753,0.33659498338749133,0.12468509255540546,0.5511620400258231,1.6374636201613266,1.0,0.04853983288660059,1.478050155674615,0.5031152513893266,0.28458333333333335,0.32343297271696586,0.46079633620772664
frozenset({'temp=hot'}),"frozenset({'is_weekend=False', 'util=high', 'site=caltech'})",0.33659498338749133,0.22622220599510753,0.12468509255540546,0.3704306323896301,1.6374636201613264,1.0,0.04853983288660059,1.229058835791024,0.5868201168241053,0.28458333333333335,0.1863693007370159,0.46079633620772664
"frozenset({'util=low', 'energy=medium'})","frozenset({'duration=very_long', 'temp=cold', 'site=jpl'})",0.172733579174121,0.1945671619993428,0.0550220891598817,0.31853730712322975,1.6371586235312705,1.0,0.0214138068779842,1.1819177284680862,0.47044776420134415,0.1761954869636385,0.15391742088840163,0.30066478792078166
"frozenset({'duration=very_long', 'temp=cold', 'site=jpl'})","frozenset({'util=low', 'energy=medium'})",0.1945671619993428,0.172733579174121,0.0550220891598817,0.28279226871833363,1.6371586235312703,1.0,0.0214138068779842,1.1534544104084534,0.4832006093052609,0.1761954869636385,0.13303899055196575,0.30066478792078166
"frozenset({'is_weekend=False', 'temp=mild'})","frozenset({'wind=low', 'util=low', 'site=caltech'})",0.30019350834276537,0.11946401840154806,0.05870970097484392,0.19557285332036,1.6370858433958864,1.0,0.02284737817015852,1.0946124645755173,0.5560944170471273,0.1626542585474408,0.08643466764487044,0.3435076980538231
"frozenset({'wind=low', 'util=low', 'site=caltech'})","frozenset({'is_weekend=False', 'temp=mild'})",0.11946401840154806,0.30019350834276537,0.05870970097484392,0.4914425427872861,1.6370858433958864,1.0,0.02284737817015852,1.3760618033067742,0.4419563665274407,0.1626542585474408,0.2732884543434538,0.3435076980538231
"frozenset({'duration=very_long', 'energy=medium'})",frozenset({'temp=cold'}),0.12559786775712878,0.33016904596735913,0.06787396400014604,0.540406976744186,1.6367584525098433,1.0,0.026405435827240302,1.4574436950488832,0.44491691608160266,0.1749811746987952,0.3138671473916119,0.37299017420644004
frozenset({'temp=cold'}),"frozenset({'duration=very_long', 'energy=medium'})",0.33016904596735913,0.12559786775712878,0.06787396400014604,0.20557337166869405,1.6367584525098433,1.0,0.026405435827240302,1.1006707240913536,0.5807977337424126,0.1749811746987952,0.09146307055133246,0.37299017420644004
"frozenset({'util=low', 'site=caltech'})","frozenset({'time=afternoon', 'temp=mild'})",0.216729343897185,0.16952061046405492,0.060133630289532294,0.27745956873315364,1.6367305897118984,1.0,0.023393539606607394,1.149388122239536,0.49666854790598414,0.18439319301388266,0.12997186881352085,0.31609355778893305
"frozenset({'time=afternoon', 'temp=mild'})","frozenset({'util=low', 'site=caltech'})",0.16952061046405492,0.216729343897185,0.060133630289532294,0.35472754684471247,1.6367305897118984,1.0,0.023393539606607394,1.213860365916345,0.4684353450376804,0.18439319301388266,0.17618201559361532,0.31609355778893305
"frozenset({'util=high', 'energy=very_high'})","frozenset({'site=jpl', 'is_weekend=False'})",0.07791449121910256,0.4766146993318486,0.06075431742670415,0.7797563261480788,1.6360307964508756,1.0,0.023619125620717635,2.3763919821826285,0.42161443659290626,0.1230405205560485,0.5791940018744143,0.45361341663616594
"frozenset({'site=jpl', 'is_weekend=False'})","frozenset({'util=high', 'energy=very_high'})",0.4766146993318486,0.07791449121910256,0.06075431742670415,0.1274705071242531,1.6360307964508753,1.0,0.023619125620717635,1.0567958061128917,0.7427884615384617,0.1230405205560485,0.053743406043403996,0.45361341663616594
"frozenset({'temp=hot', 'is_weekend=False'})","frozenset({'time=night', 'wind=high'})",0.270510058782723,0.12037679360327139,0.05326956077257293,0.19692266162775002,1.6358855866916728,1.0,0.020706427258876274,1.095315686755187,0.5328521804875471,0.1577809019141343,0.08702120120049997,0.31972308392276183
"frozenset({'time=night', 'wind=high'})","frozenset({'temp=hot', 'is_weekend=False'})",0.12037679360327139,0.270510058782723,0.05326956077257293,0.4425235062177737,1.6358855866916728,1.0,0.020706427258876274,1.308557310224898,0.4419054692902703,0.1577809019141343,0.23579961520513532,0.31972308392276183
"frozenset({'duration=very_long', 'time=afternoon'})","frozenset({'util=low', 'site=jpl'})",0.29296432874511663,0.26156486180583444,0.12534229070064626,0.4278414755732802,1.6356993543378802,1.0,0.04871311653839078,1.2906128400936583,0.5496762374333534,0.2920459378987666,0.22517429787276005,0.453521519472849
