antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'site=jpl', 'temp=cold'})","frozenset({'is_weekend=False', 'time=afternoon', 'util=low', 'duration=very_long'})",0.16899969629200143,0.0978491951738038,0.0664292222314255,0.3930730272831237,4.017130918500976,1.0,0.049892737964635885,1.4864239774807935,0.9038096775250171,0.3314506130320981,0.3272444368834723,0.5359834662374987
"frozenset({'is_weekend=False', 'time=afternoon', 'util=low', 'duration=very_long'})","frozenset({'site=jpl', 'temp=cold'})",0.0978491951738038,0.16899969629200143,0.0664292222314255,0.6788939051918736,4.017130918500976,1.0,0.049892737964635885,2.58793064704846,0.8325283450389585,0.3314506130320981,0.6135908815251668,0.5359834662374987
"frozenset({'is_weekend=False', 'time=afternoon', 'duration=very_long'})","frozenset({'wind=low', 'site=jpl', 'temp=cold'})",0.1414727076948563,0.09853944062508628,0.055992711008034456,0.3957845433255269,4.016508930991106,1.0,0.042052069528066977,1.491952166097241,0.8747858966271522,0.30427606901725435,0.3297372243401917,0.48200546863670574
"frozenset({'wind=low', 'site=jpl', 'temp=cold'})","frozenset({'is_weekend=False', 'time=afternoon', 'duration=very_long'})",0.09853944062508628,0.1414727076948563,0.055992711008034456,0.5682263939478845,4.016508930991106,1.0,0.042052069528066977,1.9883737224121076,0.8331230461139756,0.30427606901725435,0.49707643551691366,0.48200546863670574
"frozenset({'util=low', 'time=afternoon', 'duration=very_long'})","frozenset({'is_weekend=False', 'site=jpl', 'temp=cold'})",0.09967144316518954,0.16612827521466633,0.0664292222314255,0.6664819944598338,4.011851646558205,1.0,0.049870977290235916,2.5002300053779525,0.8338495252459384,0.3331948483589531,0.6000367974750255,0.533174518918466
"frozenset({'is_weekend=False', 'site=jpl', 'temp=cold'})","frozenset({'util=low', 'time=afternoon', 'duration=very_long'})",0.16612827521466633,0.09967144316518954,0.0664292222314255,0.3998670433770983,4.011851646558205,1.0,0.049870977290235916,1.5002151554901844,0.9003045880651879,0.3331948483589531,0.33342894428149045,0.533174518918466
"frozenset({'wind=low', 'site=jpl', 'util=low'})","frozenset({'is_weekend=False', 'time=afternoon', 'duration=very_long'})",0.10883790275822082,0.1414727076948563,0.06151467461829427,0.5651953323186201,3.9950838683153984,1.0,0.0461170818152593,1.9745125940880264,0.8412525240861353,0.3258262649897631,0.4935458993808683,0.500005940944634
"frozenset({'is_weekend=False', 'time=afternoon', 'duration=very_long'})","frozenset({'wind=low', 'site=jpl', 'util=low'})",0.1414727076948563,0.10883790275822082,0.06151467461829427,0.43481654957064797,3.995083868315398,1.0,0.0461170818152593,1.5767660864181205,0.8732306711666888,0.3258262649897631,0.36579051984073174,0.500005940944634
"frozenset({'time=afternoon', 'duration=very_long'})","frozenset({'wind=low', 'is_weekend=False', 'temp=cold', 'site=jpl'})",0.143847152047268,0.09765592644744471,0.055992711008034456,0.38925143953934743,3.9859479470386274,1.0,0.04194518410803205,1.4774395421775024,0.8749823729358205,0.30183062955796996,0.32315335318143396,0.4813093499647543
"frozenset({'wind=low', 'is_weekend=False', 'temp=cold', 'site=jpl'})","frozenset({'time=afternoon', 'duration=very_long'})",0.09765592644744471,0.143847152047268,0.055992711008034456,0.5733672603901612,3.9859479470386274,1.0,0.04194518410803205,2.0067678086208174,0.8301917998398771,0.30183062955796996,0.5016862460598938,0.4813093499647543
"frozenset({'site=jpl', 'duration=very_long'})","frozenset({'is_weekend=False', 'time=afternoon', 'util=low', 'temp=cold'})",0.20066815759684142,0.08318838178856401,0.0664292222314255,0.33104017611447445,3.9794039623930137,1.0,0.049735962924451725,1.3705032581572845,0.9366649063041222,0.30552380952380953,0.27034102688339906,0.5647899187907255
"frozenset({'is_weekend=False', 'time=afternoon', 'util=low', 'temp=cold'})","frozenset({'site=jpl', 'duration=very_long'})",0.08318838178856401,0.20066815759684142,0.0664292222314255,0.7985396614669765,3.9794039623930137,1.0,0.049735962924451725,3.9676883709402273,0.8166411402279903,0.30552380952380953,0.747964077188091,0.5647899187907255
"frozenset({'wind=low', 'site=jpl', 'util=low', 'is_weekend=False'})","frozenset({'time=afternoon', 'duration=very_long'})",0.10748502167370717,0.143847152047268,0.06151467461829427,0.5723092730541999,3.978593005902124,1.0,0.046053260362792614,2.0018036258738654,0.8388149019565155,0.32407272727272735,0.5004505002015565,0.4999742142622247
"frozenset({'time=afternoon', 'duration=very_long'})","frozenset({'wind=low', 'site=jpl', 'util=low', 'is_weekend=False'})",0.143847152047268,0.10748502167370717,0.06151467461829427,0.42763915547024955,3.9785930059021237,1.0,0.046053260362792614,1.5593571552917458,0.8744406630541558,0.32407272727272735,0.3587100962685445,0.4999742142622247
"frozenset({'time=afternoon', 'duration=very_long'})","frozenset({'wind=low', 'site=jpl', 'temp=cold'})",0.143847152047268,0.09853944062508628,0.05615836991634225,0.3904030710172745,3.9618965618309514,1.0,0.04198375201809273,1.478781333231518,0.8732034627051689,0.3015567086730912,0.32376749859646753,0.48015530407125984
"frozenset({'wind=low', 'site=jpl', 'temp=cold'})","frozenset({'time=afternoon', 'duration=very_long'})",0.09853944062508628,0.143847152047268,0.05615836991634225,0.5699075371252452,3.9618965618309514,1.0,0.04198375201809273,1.9906250907773948,0.8293159624816104,0.3015567086730912,0.4976452348395387,0.48015530407125984
